artist,style,movement,tags,url,img,file_name,genre_list,Artwork,Date
Konstantinos Parthenis,Symbolism,Symbolism,"['Tree', 'Naturalenvironment', 'Plant']",https://www.wikiart.org/en/konstantinos-parthenis/landscape-1917,https://uploads7.wikiart.org/images/konstantinos-parthenis/landscape-1917.jpg,87544-landscape-1917.jpg,['landscape'],Landscape,1917
Mikalojus Konstantinas Ciurlionis,Symbolism,Symbolism,"['allegories-and-symbols', 'Orange']",https://www.wikiart.org/en/mikalojus-ciurlionis/deluge-iv-1904-1,https://uploads8.wikiart.org/images/mikalojus-ciurlionis/deluge-iv-1904-1.jpg!Large.jpg,86759-deluge-iv-1904-1.jpg,['symbolic painting'],,
Odilon Redon,Symbolism,Symbolism,,https://www.wikiart.org/en/odilon-redon/the-apparition,https://uploads7.wikiart.org/images/odilon-redon/the-apparition.jpg!Large.jpg,80509-the-apparition.jpg,['religious painting'],,
Nicholas Roerich,Symbolism,Symbolism,"['Himalayas', 'mountains', 'Sky', 'Mountainouslandforms', 'Mountain']",https://www.wikiart.org/en/nicholas-roerich/himalayas-1938-4,https://uploads3.wikiart.org/images/nicholas-roerich/himalayas-1938-4.jpg,86137-himalayas-1938-4.jpg,['landscape'],,
Paul Ranson,Symbolism,Symbolism,,https://www.wikiart.org/en/paul-ranson/untitled-10,https://uploads0.wikiart.org/00266/images/paul-ranson/display-image-2.jpg!Large.jpg,83407-display-image-2.jpg,['nude painting (nu)'],,
James Tissot,Symbolism,Realism,"['houses-and-buildings', 'mountains', 'Rock', 'Outcrop', 'Geology', 'Badlands', 'Formation', 'Mountain']",https://www.wikiart.org/en/james-tissot/the-conquest-of-the-amorites,https://uploads3.wikiart.org/images/james-tissot/the-conquest-of-the-amorites.jpg!Large.jpg,67353-the-conquest-of-the-amorites.jpg,['religious painting'],,
Alfred Kubin,Symbolism,Symbolism,,https://www.wikiart.org/en/alfred-kubin/the-groom-1906,https://uploads6.wikiart.org/images/alfred-kubin/the-groom-1906.jpg,87282-the-groom-1906.jpg,['symbolic painting'],The Groom,1906
John Atkinson Grimshaw,Symbolism,Romanticism,"['allegories-and-symbols', 'female-nude', 'flying', 'Fictionalcharacter']",https://www.wikiart.org/en/john-atkinson-grimshaw/spirit-of-the-night-1879,https://uploads0.wikiart.org/images/john-atkinson-grimshaw/spirit-of-the-night-1879.jpg!Large.jpg,48267-spirit-of-the-night-1879.jpg,['symbolic painting'],,
William Blake,Symbolism,Romanticism,"['fictional-characters', 'John-Milton-""Paradise-Lost""', 'Religiousitem', 'Muscle', 'Human']",https://www.wikiart.org/en/william-blake/illustration-to-milton-s-paradise-lost-1807-6,https://uploads3.wikiart.org/images/william-blake/illustration-to-milton-s-paradise-lost-1807-6.jpg!Large.jpg,35524-illustration-to-milton-s-paradise-lost-1807-6.jpg,['illustration'],,
Odilon Redon,Symbolism,Symbolism,"['allegories-and-symbols', 'male-portraits', 'Face', 'Head', 'Eye', 'Chin', 'Forehead']",https://www.wikiart.org/en/odilon-redon/photograph-of-guardian-spirit-of-the-waters-1878-by-en0odilon-redon-in-the-public-domain,https://uploads0.wikiart.org/images/odilon-redon/photograph-of-guardian-spirit-of-the-waters-1878-by-en0odilon-redon-in-the-public-domain.jpg!Large.jpg,80118-photograph-of-guardian-spirit-of-the-waters-1878-by-en0odilon-redon-in-the-public-domain.jpg,['symbolic painting'],,
Theodor Severin Kittelsen,Symbolism,Neo-Romanticism,['Photograph'],https://www.wikiart.org/en/theodor-severin-kittelsen/sorgen,https://uploads3.wikiart.org/images/theodor-severin-kittelsen/sorgen.jpg!Large.jpg,197766-sorgen.jpg,['genre painting'],,
Luc-Olivier Merson,Symbolism,Romanticism,,https://www.wikiart.org/en/luc-olivier-merson/projet-de-frontispice-pour-macbeth-3,https://uploads8.wikiart.org/images/luc-olivier-merson/projet-de-frontispice-pour-macbeth-3.jpg!Large.jpg,50534-projet-de-frontispice-pour-macbeth-3.jpg,['illustration'],,
Jan Mankes,Symbolism,Symbolism,,https://www.wikiart.org/en/jan-mankes/snowy-landscape-with-ditch-1913,https://uploads7.wikiart.org/00320/images/jan-mankes/jan-mankes-sneeuwlandschap-met-sloot-private-collection-museum-belv-d-re.jpg!Large.jpg,88908-jan-mankes-sneeuwlandschap-met-sloot-private-collection-museum-belv-d-re.jpg,['landscape'],,
Mikhail Vrubel,Symbolism,Symbolism,"['allegories-and-symbols', 'female-nude', 'naiades']",https://www.wikiart.org/en/mikhail-vrubel/shadows-of-the-lagoons-and-naiades-1905,https://uploads7.wikiart.org/images/mikhail-vrubel/shadows-of-the-lagoons-and-naiades-1905.jpg!Large.jpg,82181-shadows-of-the-lagoons-and-naiades-1905.jpg,['mythological painting'],,
George Frederick Watts,Symbolism,Symbolism,"['fictional-characters', 'Francesca-da-Rimini', 'Lady', 'Mythology']",https://www.wikiart.org/en/george-frederick-watts/paulo-and-francesco,https://uploads4.wikiart.org/images/george-frederick-watts/paulo-and-francesco.jpg!Large.jpg,79286-paulo-and-francesco.jpg,['literary painting'],,
Konstantin Somov,Symbolism,Symbolism,['Interaction'],https://www.wikiart.org/en/konstantin-somov/book-of-the-marquise-illustration-9-1918,https://uploads1.wikiart.org/images/konstantin-somov/book-of-the-marquise-illustration-9-1918.jpg!Large.jpg,84027-book-of-the-marquise-illustration-9-1918.jpg,['illustration'],,
Eugène Jansson,Symbolism,Symbolism,,https://www.wikiart.org/en/eugene-jansson/nocturne-1901,https://uploads1.wikiart.org/00319/images/eugene-jansson/eug-ne-jansson-nocturne-thielska-136.jpg!Large.jpg,82586-eug-ne-jansson-nocturne-thielska-136.jpg,['marina'],,
Pierre Puvis de Chavannes,Symbolism,Symbolism,"['allegories-and-symbols', 'Mythology', 'Human']",https://www.wikiart.org/en/pierre-puvis-de-chavannes/allegory-of-life,https://uploads3.wikiart.org/images/pierre-puvis-de-chavannes/allegory-of-life.jpg,79357-allegory-of-life.jpg,['allegorical painting'],Allegory of Life,XIX cent.
Gustave Moreau,Symbolism,Symbolism,"['Greek-and-Roman-Mythology', 'beasts-and-dragons', 'Oedipus', 'Sphinx', 'Mythology', '1880spaintingsfromFrance']",https://www.wikiart.org/en/gustave-moreau/oedipus-the-wayfarer,https://uploads6.wikiart.org/images/gustave-moreau/oedipus-the-wayfarer.jpg!Large.jpg,79506-oedipus-the-wayfarer.jpg,['mythological painting'],,
Kuzma Petrov-Vodkin,Symbolism,Symbolism,,https://www.wikiart.org/en/kuzma-petrov-vodkin/still-life-with-mirror-1919,https://uploads0.wikiart.org/images/kuzma-petrov-vodkin/still-life-with-mirror-1919.jpg!Large.jpg,87402-still-life-with-mirror-1919.jpg,['still life'],,
John Duncan,Symbolism,Romanticism,"['Mythology', 'Fictionalcharacter']",https://www.wikiart.org/en/john-duncan/the-children-of-lir-1914,https://uploads8.wikiart.org/00136/images/john-duncan/thechildrenoflirduncan1914.jpg!Large.jpg,52426-thechildrenoflirduncan1914.jpg,['mythological painting'],,
Józef Mehoffer,Symbolism,Post-Impressionism,,https://www.wikiart.org/en/jozef-mehoffer/red-umbrella-1917,https://uploads3.wikiart.org/00135/images/jozef-mehoffer/czerwona-parasolka.jpg!Large.jpg,118824-czerwona-parasolka.jpg,['genre painting'],,
Nicholas Roerich,Symbolism,Symbolism,"['Buddhism', 'bodhisattvas', 'KuanYin', 'mountains', 'Water']",https://www.wikiart.org/en/nicholas-roerich/kuan-yin-1933,https://uploads1.wikiart.org/images/nicholas-roerich/kuan-yin-1933.jpg!Large.jpg,85937-kuan-yin-1933.jpg,['religious painting'],,
Nicholas Roerich,Symbolism,Symbolism,"['Himalayas', 'mountains', 'Mountainouslandforms', 'Mountain', 'Mountainrange', 'Naturalenvironment', 'Wilderness', 'Ecoregion', 'Geology', 'Ridge']",https://www.wikiart.org/en/nicholas-roerich/sanctuaries-and-citadels-1925-5,https://uploads0.wikiart.org/images/nicholas-roerich/sanctuaries-and-citadels-1925-5.jpg,85663-sanctuaries-and-citadels-1925-5.jpg,['landscape'],,
Odilon Redon,Symbolism,Symbolism,"['flowers-and-plants', 'Stilllifephotography', 'Flowerpot', 'Vase', 'Flower', 'Cutflowers', 'Bouquet', 'Plant', 'Floraldesign']",https://www.wikiart.org/en/odilon-redon/bouquet-of-flowers-in-a-blue-vase-2,https://uploads1.wikiart.org/images/odilon-redon/bouquet-of-flowers-in-a-blue-vase-2.jpg!Large.jpg,80439-bouquet-of-flowers-in-a-blue-vase-2.jpg,['flower painting'],,
Odilon Redon,Symbolism,Symbolism,"['animals', 'Greek-and-Roman-Mythology', 'horses', 'Apollo', 'flying']",https://www.wikiart.org/en/odilon-redon/apollo-s-chariot-4,https://uploads2.wikiart.org/images/odilon-redon/apollo-s-chariot-4.jpg!Large.jpg,80341-apollo-s-chariot-4.jpg,['mythological painting'],,
Hugo Simberg,Symbolism,Symbolism,"['Mountain', 'Sky']",https://www.wikiart.org/en/hugo-simberg/the-wind-blows-1897,https://uploads3.wikiart.org/images/hugo-simberg/the-wind-blows-1897.jpg!Large.jpg,84623-the-wind-blows-1897.jpg,['symbolic painting'],,
Mstislav Dobuzhinsky,Symbolism,Symbolism,"['markets-and-shops', 'Pskov', 'Text']",https://www.wikiart.org/en/mstislav-dobuzhinsky/pskov-1923-1,https://uploads4.wikiart.org/images/mstislav-dobuzhinsky/pskov-1923-1.jpg!Large.jpg,86668-pskov-1923-1.jpg,['cityscape'],,
Odilon Redon,Symbolism,Symbolism,"['murder-and-suicide', 'Human']",https://www.wikiart.org/en/odilon-redon/angel-executions,https://uploads0.wikiart.org/images/odilon-redon/angel-executions.jpg!Large.jpg,80170-angel-executions.jpg,['religious painting'],,
Odilon Redon,Symbolism,Symbolism,"['flowers-and-plants', 'Bouquet', 'Flowerpot', 'Floraldesign', 'Floristry', 'Flower', 'Stilllifephotography', 'FlowerArranging']",https://www.wikiart.org/en/odilon-redon/flowers-2,https://uploads2.wikiart.org/images/odilon-redon/flowers-2.jpg!Large.jpg,80297-flowers-2.jpg,['flower painting'],,
Mikalojus Konstantinas Ciurlionis,Symbolism,Symbolism,"['twilight-and-night', 'forests-and-trees']",https://www.wikiart.org/en/mikalojus-ciurlionis/forest-1907,https://uploads3.wikiart.org/images/mikalojus-ciurlionis/forest-1907.jpg!Large.jpg,86816-forest-1907.jpg,['landscape'],,
Constantin Artachino,Symbolism,Impressionism,,https://www.wikiart.org/en/constantin-artachino/biblis-transformed-into-a-brook,https://uploads4.wikiart.org/images/constantin-artachino/biblis-transformed-into-a-brook.jpg,106303-biblis-transformed-into-a-brook.jpg,['nude painting (nu)'],Biblis Transformed Into a Brook,XIX-XX cent.
Gustave Moreau,Symbolism,Symbolism,"['Christianity', 'saints-and-apostles', 'St.-Sebastian']",https://www.wikiart.org/en/gustave-moreau/saint-sebastian-and-his-executioners,https://uploads4.wikiart.org/images/gustave-moreau/saint-sebastian-and-his-executioners.jpg!Large.jpg,79433-saint-sebastian-and-his-executioners.jpg,['religious painting'],,
Konstantin Bogaevsky,Symbolism,Symbolism,"['castles-and-fortresses', 'islands-and-bays', 'mountains']",https://www.wikiart.org/en/konstantin-bogaevsky/mountain-landscape-with-sea-bay,https://uploads5.wikiart.org/images/konstantin-bogaevsky/mountain-landscape-with-sea-bay.jpg!Large.jpg,84536-mountain-landscape-with-sea-bay.jpg,['landscape'],,
Nicholas Roerich,Symbolism,Symbolism,"['allegories-and-symbols', 'mountains']",https://www.wikiart.org/en/nicholas-roerich/boundary-of-kingdoms-1916,https://uploads3.wikiart.org/images/nicholas-roerich/boundary-of-kingdoms-1916.jpg,85266-boundary-of-kingdoms-1916.jpg,['genre painting'],Boundary of kingdoms,1916
Ferdynand Ruszczyc,Symbolism,Symbolism,"['Geologicalphenomenon', 'Heat']",https://www.wikiart.org/en/ferdynand-ruszczyc/sobotki,https://uploads6.wikiart.org/images/ferdynand-ruszczyc/sobotki.jpg!Large.jpg,84123-sobotki.jpg,['landscape'],,
Konstantin Somov,Symbolism,Symbolism,"['couples', 'twilight-and-night', 'Sky']",https://www.wikiart.org/en/konstantin-somov/date-night,https://uploads7.wikiart.org/images/konstantin-somov/date-night.jpg!Large.jpg,84081-date-night.jpg,['genre painting'],,
Mikhail Nesterov,Symbolism,Symbolism,"['Christianity', 'saints-and-apostles', 'St.Luke']",https://www.wikiart.org/en/mikhail-nesterov/st-luke-the-apostle-1909,https://uploads2.wikiart.org/images/mikhail-nesterov/st-luke-the-apostle-1909.jpg,82693-st-luke-the-apostle-1909.jpg,['religious painting'],St. Luke the Apostle,1909
Henri Fantin-Latour,Symbolism,Realism,['Human'],https://www.wikiart.org/en/henri-fantin-latour/to-robert-schumann,https://uploads0.wikiart.org/images/henri-fantin-latour/to-robert-schumann.jpg!Large.jpg,66785-to-robert-schumann.jpg,['illustration'],,
Franz Stuck,Symbolism,Symbolism,"['Christianity', 'female-nude', 'Old-Testament', 'bathing-and-swimming', 'Susanna']",https://www.wikiart.org/en/franz-stuck/susanna-and-the-elders-1913-1,https://uploads3.wikiart.org/images/franz-stuck/susanna-and-the-elders-1913-1.jpg!Large.jpg,83135-susanna-and-the-elders-1913-1.jpg,['religious painting'],,
Nicholas Roerich,Symbolism,Symbolism,"['mountains', 'Mountainouslandforms', 'Mountain', 'Sky']",https://www.wikiart.org/en/nicholas-roerich/tibet-1933-1,https://uploads8.wikiart.org/images/nicholas-roerich/tibet-1933-1.jpg,85983-tibet-1933-1.jpg,['landscape'],,
Franz Stuck,Symbolism,Symbolism,"['famous-people', 'female-portraits', 'Face', 'Eyebrow', 'Nose', 'Head', 'Forehead', 'Cheek', 'Chin', 'Lady']",https://www.wikiart.org/en/franz-stuck/portrait-of-writer-juliane-d-ry,https://uploads4.wikiart.org/images/franz-stuck/portrait-of-writer-juliane-d-ry.jpg,83098-portrait-of-writer-juliane-d-ry.jpg,['portrait'],Portrait of writer Juliane Déry,1895
Arkady Rylov,Symbolism,Symbolism,"['Naturallandscape', 'Sky', 'Ruralarea']",https://www.wikiart.org/en/arkady-rylov/dirty-road-1928,https://uploads4.wikiart.org/00307/images/arkady-rylov/1928-1.jpg!Large.jpg,84168-1928-1.jpg,['landscape'],,
Pierre Puvis de Chavannes,Symbolism,Symbolism,"['families', 'fishing', '1880spaintingsfromFrance']",https://www.wikiart.org/en/pierre-puvis-de-chavannes/the-poor-fisherman,https://uploads6.wikiart.org/images/pierre-puvis-de-chavannes/the-poor-fisherman.jpg!Large.jpg,79332-the-poor-fisherman.jpg,['genre painting'],,
Mikalojus Konstantinas Ciurlionis,Symbolism,Symbolism,"['allegories-and-symbols', 'Sky']",https://www.wikiart.org/en/mikalojus-ciurlionis/aries-1907,https://uploads2.wikiart.org/images/mikalojus-ciurlionis/aries-1907.jpg!Large.jpg,86811-aries-1907.jpg,['symbolic painting'],,
Nicholas Roerich,Symbolism,Symbolism,"['seas-and-oceans', 'islands-and-bays', 'Monhegan', 'Sky', 'Water', 'Horizon']",https://www.wikiart.org/en/nicholas-roerich/monhigan-1922-1,https://uploads3.wikiart.org/images/nicholas-roerich/monhigan-1922-1.jpg!Large.jpg,85508-monhigan-1922-1.jpg,['landscape'],,
Odilon Redon,Symbolism,Symbolism,"['roads-and-vehicles', 'female-nude']",https://www.wikiart.org/en/odilon-redon/naked-woman-on-a-car,https://uploads4.wikiart.org/images/odilon-redon/naked-woman-on-a-car.jpg!Large.jpg,80478-naked-woman-on-a-car.jpg,['nude painting (nu)'],,
Nicholas Roerich,Symbolism,Symbolism,"['Himalayas', 'mountains', 'Sky', 'Rock', 'Shadow', 'Geology']",https://www.wikiart.org/en/nicholas-roerich/himalayas-mountains-lit-by-sunset-1941,https://uploads7.wikiart.org/images/nicholas-roerich/himalayas-mountains-lit-by-sunset-1941.jpg,86211-himalayas-mountains-lit-by-sunset-1941.jpg,['landscape'],,
Boleslas Biegas,Symbolism,Symbolism,"['City', 'night']",https://www.wikiart.org/en/boleslas-biegas/chateau-de-la-petite-deesse-solitaire,https://uploads5.wikiart.org/00233/images/boleslas-biegas/chateau-de-la-petite-d-esse-solitaire.jpg!Large.jpg,87262-chateau-de-la-petite-d-esse-solitaire.jpg,"['landscape', 'symbolic painting']",,
Akseli Gallen-Kallela,Symbolism,Romanticism,['Window'],https://www.wikiart.org/en/akseli-gallen-kallela/the-hand-of-christ-the-palm-of-peace-1897,https://uploads7.wikiart.org/images/akseli-gallen-kallela/the-hand-of-christ-the-palm-of-peace-1897.jpg!Large.jpg,52391-the-hand-of-christ-the-palm-of-peace-1897.jpg,['religious painting'],,
Kimon Loghi,Symbolism,Symbolism,['Lady'],https://www.wikiart.org/en/kimon-loghi/the-oriental-woman-1898,https://uploads6.wikiart.org/images/kimon-loghi/the-oriental-woman-1898.jpg!Large.jpg,84569-the-oriental-woman-1898.jpg,['portrait'],,
Mikhail Vrubel,Symbolism,Symbolism,"['female-nude', 'Mythology', 'Human']",https://www.wikiart.org/en/mikhail-vrubel/eastern-dance-1887,https://uploads3.wikiart.org/images/mikhail-vrubel/eastern-dance-1887.jpg,82056-eastern-dance-1887.jpg,['genre painting'],Eastern dance,1887
Nicholas Roerich,Symbolism,Symbolism,"['castles-and-fortresses', 'RostovVeliky', 'Holyplaces']",https://www.wikiart.org/en/nicholas-roerich/rostov-veliky-kremlin-1922,https://uploads5.wikiart.org/images/nicholas-roerich/rostov-veliky-kremlin-1922.jpg!Large.jpg,85551-rostov-veliky-kremlin-1922.jpg,['cityscape'],,
Nicholas Roerich,Symbolism,Symbolism,"['deserts-and-steppes', 'mountains', 'Sky', 'Geology']",https://www.wikiart.org/en/nicholas-roerich/untitled-2,https://uploads7.wikiart.org/images/nicholas-roerich/untitled-2.jpg!Large.jpg,86026-untitled-2.jpg,['landscape'],,
Mikhail Nesterov,Symbolism,Symbolism,"['Christianity', 'friars-and-monks', 'rituals-and-traditions', 'ceremonies']",https://www.wikiart.org/en/mikhail-nesterov/the-taking-of-the-veil-1898,https://uploads6.wikiart.org/images/mikhail-nesterov/the-taking-of-the-veil-1898.jpg!Large.jpg,82663-the-taking-of-the-veil-1898.jpg,['genre painting'],,
Mikalojus Konstantinas Ciurlionis,Symbolism,Symbolism,"['allegories-and-symbols', 'angels-and-archangels', 'Longhair']",https://www.wikiart.org/en/mikalojus-ciurlionis/the-angel-1905,https://uploads6.wikiart.org/images/mikalojus-ciurlionis/the-angel-1905.jpg!Large.jpg,86774-the-angel-1905.jpg,['symbolic painting'],,
Mikalojus Konstantinas Ciurlionis,Symbolism,Symbolism,['islands-and-bays'],https://www.wikiart.org/en/mikalojus-ciurlionis/seashore-1905,https://uploads5.wikiart.org/images/mikalojus-ciurlionis/seashore-1905.jpg!Large.jpg,86772-seashore-1905.jpg,['landscape'],,
Nicholas Roerich,Symbolism,Symbolism,"['Himalayas', 'Kangchenjunga', 'mountains', 'Sky', 'Cloud', 'Geologicalphenomenon', 'Atmosphere']",https://www.wikiart.org/en/nicholas-roerich/kangchenjunga-4,https://uploads2.wikiart.org/images/nicholas-roerich/kangchenjunga-4.jpg,86435-kangchenjunga-4.jpg,['landscape'],,
George Washington Lambert,Symbolism,Symbolism,,https://www.wikiart.org/en/george-washington-lambert/portrait-group-1908,https://uploads7.wikiart.org/images/george-washington-lambert/portrait-group-1908.jpg!Large.jpg,84649-portrait-group-1908.jpg,['portrait'],,
Felicien Rops,Symbolism,Symbolism,"['female-nude', 'Jesus-Christ', 'Organism']",https://www.wikiart.org/en/felicien-rops/the-lover-of-christ,https://uploads4.wikiart.org/images/felicien-rops/the-lover-of-christ.jpg!Large.jpg,79766-the-lover-of-christ.jpg,['genre painting'],,
Odilon Redon,Symbolism,Symbolism,"['flying', 'parts-of-human-body']",https://www.wikiart.org/en/odilon-redon/gnome-1879,https://uploads2.wikiart.org/images/odilon-redon/gnome-1879.jpg,80122-gnome-1879.jpg,['symbolic painting'],Gnome,1879
Nicholas Roerich,Symbolism,Symbolism,"['folk-architecture', 'mountains', 'House']",https://www.wikiart.org/en/nicholas-roerich/mountain-luton-1922,https://uploads6.wikiart.org/images/nicholas-roerich/mountain-luton-1922.jpg,85548-mountain-luton-1922.jpg,['landscape'],,
Odilon Redon,Symbolism,Symbolism,"['allegories-and-symbols', 'conversations', 'Orange']",https://www.wikiart.org/en/odilon-redon/mystical-conversation-1,https://uploads7.wikiart.org/images/odilon-redon/mystical-conversation-1.jpg!Large.jpg,80477-mystical-conversation-1.jpg,['history painting'],,
Odilon Redon,Symbolism,Symbolism,"['executions', 'parts-of-human-body', 'birth-and-death', 'Face', 'Head', 'Chin', 'Cheek', 'Forehead']",https://www.wikiart.org/en/odilon-redon/after-the-execution-1877,https://uploads8.wikiart.org/images/odilon-redon/after-the-execution-1877.jpg!Large.jpg,80115-after-the-execution-1877.jpg,['still life'],,
